Id,rdf_label,rdf_type,brick_hasUnit,EBO_path,brick_isPartOf,brick_isPointOf,brick_hasLocation,brick_isFedBy
ED-T-06-AWSSEN-016_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-016/ED-T-06-AWSSEN-016_Mot//Value,,ED-T-06-AWSSEN-016,,
ED-T-06-AWSSEN-016_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-016/ED-T-06-AWSSEN-016_Lum//Value,,ED-T-06-AWSSEN-016,,
ED-T-06-AWSSEN-016_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-016/ED-T-06-AWSSEN-016_Tmp//Value,,ED-T-06-AWSSEN-016,,
ED-T-06-AWSSEN-016_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-016/ED-T-06-AWSSEN-016_So//Value,,ED-T-06-AWSSEN-016,,
ED-T-06-AWSSEN-016_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-016/ED-T-06-AWSSEN-016_Rh//Value,,ED-T-06-AWSSEN-016,,
ED-T-06-AWSSEN-016_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-016/ED-T-06-AWSSEN-016_Co2//Value,,ED-T-06-AWSSEN-016,,
ED-T-06-AWSSEN-016_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-016/ED-T-06-AWSSEN-016_Voc//Value,,ED-T-06-AWSSEN-016,,
ED-T-06-AWSSEN-016_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-016/ED-T-06-AWSSEN-016_SensorStatus//Value,,ED-T-06-AWSSEN-016,,
ED-T-06-AWSSEN-017,ED-T-06-AWSSEN-017,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-TZN004,,Room_06.03,
ED-T-06-AWSSEN-017_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-017/ED-T-06-AWSSEN-017_Mot//Value,,ED-T-06-AWSSEN-017,,
ED-T-06-AWSSEN-017_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-017/ED-T-06-AWSSEN-017_Lum//Value,,ED-T-06-AWSSEN-017,,
ED-T-06-AWSSEN-017_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-017/ED-T-06-AWSSEN-017_Tmp//Value,,ED-T-06-AWSSEN-017,,
ED-T-06-AWSSEN-017_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-017/ED-T-06-AWSSEN-017_So//Value,,ED-T-06-AWSSEN-017,,
ED-T-06-AWSSEN-017_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-017/ED-T-06-AWSSEN-017_Rh//Value,,ED-T-06-AWSSEN-017,,
ED-T-06-AWSSEN-017_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-017/ED-T-06-AWSSEN-017_Co2//Value,,ED-T-06-AWSSEN-017,,
ED-T-06-AWSSEN-017_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-017/ED-T-06-AWSSEN-017_Voc//Value,,ED-T-06-AWSSEN-017,,
ED-T-06-AWSSEN-017_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-017/ED-T-06-AWSSEN-017_SensorStatus//Value,,ED-T-06-AWSSEN-017,,
ED-T-06-AWSSEN-018,ED-T-06-AWSSEN-018,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-TZN004,,Room_06.03,
ED-T-06-AWSSEN-018_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-018/ED-T-06-AWSSEN-018_Mot//Value,,ED-T-06-AWSSEN-018,,
ED-T-06-AWSSEN-018_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-018/ED-T-06-AWSSEN-018_Lum//Value,,ED-T-06-AWSSEN-018,,
ED-T-06-AWSSEN-018_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-018/ED-T-06-AWSSEN-018_Tmp//Value,,ED-T-06-AWSSEN-018,,
ED-T-06-AWSSEN-018_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-018/ED-T-06-AWSSEN-018_So//Value,,ED-T-06-AWSSEN-018,,
ED-T-06-AWSSEN-018_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-018/ED-T-06-AWSSEN-018_Rh//Value,,ED-T-06-AWSSEN-018,,
ED-T-06-AWSSEN-018_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-018/ED-T-06-AWSSEN-018_Co2//Value,,ED-T-06-AWSSEN-018,,
ED-T-06-AWSSEN-018_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-018/ED-T-06-AWSSEN-018_Voc//Value,,ED-T-06-AWSSEN-018,,
ED-T-06-AWSSEN-018_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-018/ED-T-06-AWSSEN-018_SensorStatus//Value,,ED-T-06-AWSSEN-018,,
ED-T-06-AWSSEN-019,ED-T-06-AWSSEN-019,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-TZN004,,Room_06.03,
ED-T-06-AWSSEN-019_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-019/ED-T-06-AWSSEN-019_Mot//Value,,ED-T-06-AWSSEN-019,,
ED-T-06-AWSSEN-019_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-019/ED-T-06-AWSSEN-019_Lum//Value,,ED-T-06-AWSSEN-019,,
ED-T-06-AWSSEN-019_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-019/ED-T-06-AWSSEN-019_Tmp//Value,,ED-T-06-AWSSEN-019,,
ED-T-06-AWSSEN-019_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-019/ED-T-06-AWSSEN-019_So//Value,,ED-T-06-AWSSEN-019,,
ED-T-06-AWSSEN-019_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-019/ED-T-06-AWSSEN-019_Rh//Value,,ED-T-06-AWSSEN-019,,
ED-T-06-AWSSEN-019_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-019/ED-T-06-AWSSEN-019_Co2//Value,,ED-T-06-AWSSEN-019,,
ED-T-06-AWSSEN-019_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-019/ED-T-06-AWSSEN-019_Voc//Value,,ED-T-06-AWSSEN-019,,
ED-T-06-AWSSEN-019_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN004/ED-T-06-AWSSEN-019/ED-T-06-AWSSEN-019_SensorStatus//Value,,ED-T-06-AWSSEN-019,,
ED-T-06-AWSSEN-020,ED-T-06-AWSSEN-020,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-TZN005,,Room_06.03,
ED-T-06-AWSSEN-020_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-020/ED-T-06-AWSSEN-020_Mot//Value,,ED-T-06-AWSSEN-020,,
ED-T-06-AWSSEN-020_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-020/ED-T-06-AWSSEN-020_Lum//Value,,ED-T-06-AWSSEN-020,,
ED-T-06-AWSSEN-020_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-020/ED-T-06-AWSSEN-020_Tmp//Value,,ED-T-06-AWSSEN-020,,
ED-T-06-AWSSEN-020_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-020/ED-T-06-AWSSEN-020_So//Value,,ED-T-06-AWSSEN-020,,
ED-T-06-AWSSEN-020_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-020/ED-T-06-AWSSEN-020_Rh//Value,,ED-T-06-AWSSEN-020,,
ED-T-06-AWSSEN-020_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-020/ED-T-06-AWSSEN-020_Co2//Value,,ED-T-06-AWSSEN-020,,
ED-T-06-AWSSEN-020_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-020/ED-T-06-AWSSEN-020_Voc//Value,,ED-T-06-AWSSEN-020,,
ED-T-06-AWSSEN-020_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-020/ED-T-06-AWSSEN-020_SensorStatus//Value,,ED-T-06-AWSSEN-020,,
ED-T-06-AWSSEN-021,ED-T-06-AWSSEN-021,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-TZN005,,Room_06.03,
ED-T-06-AWSSEN-021_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-021/ED-T-06-AWSSEN-021_Mot//Value,,ED-T-06-AWSSEN-021,,
ED-T-06-AWSSEN-021_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-021/ED-T-06-AWSSEN-021_Lum//Value,,ED-T-06-AWSSEN-021,,
ED-T-06-AWSSEN-021_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-021/ED-T-06-AWSSEN-021_Tmp//Value,,ED-T-06-AWSSEN-021,,
ED-T-06-AWSSEN-021_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-021/ED-T-06-AWSSEN-021_So//Value,,ED-T-06-AWSSEN-021,,
ED-T-06-AWSSEN-021_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-021/ED-T-06-AWSSEN-021_Rh//Value,,ED-T-06-AWSSEN-021,,
ED-T-06-AWSSEN-021_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-021/ED-T-06-AWSSEN-021_Co2//Value,,ED-T-06-AWSSEN-021,,
ED-T-06-AWSSEN-021_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-021/ED-T-06-AWSSEN-021_Voc//Value,,ED-T-06-AWSSEN-021,,
ED-T-06-AWSSEN-021_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-021/ED-T-06-AWSSEN-021_SensorStatus//Value,,ED-T-06-AWSSEN-021,,
ED-T-06-AWSSEN-022,ED-T-06-AWSSEN-022,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-TZN005,,Room_06.03,
ED-T-06-AWSSEN-022_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-022/ED-T-06-AWSSEN-022_Mot//Value,,ED-T-06-AWSSEN-022,,
ED-T-06-AWSSEN-022_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-022/ED-T-06-AWSSEN-022_Lum//Value,,ED-T-06-AWSSEN-022,,
ED-T-06-AWSSEN-022_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-022/ED-T-06-AWSSEN-022_Tmp//Value,,ED-T-06-AWSSEN-022,,
ED-T-06-AWSSEN-022_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-022/ED-T-06-AWSSEN-022_So//Value,,ED-T-06-AWSSEN-022,,
ED-T-06-AWSSEN-022_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-022/ED-T-06-AWSSEN-022_Rh//Value,,ED-T-06-AWSSEN-022,,
ED-T-06-AWSSEN-022_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-022/ED-T-06-AWSSEN-022_Co2//Value,,ED-T-06-AWSSEN-022,,
ED-T-06-AWSSEN-022_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-022/ED-T-06-AWSSEN-022_Voc//Value,,ED-T-06-AWSSEN-022,,
ED-T-06-AWSSEN-022_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-022/ED-T-06-AWSSEN-022_SensorStatus//Value,,ED-T-06-AWSSEN-022,,
ED-T-06-AWSSEN-023,ED-T-06-AWSSEN-023,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-TZN005,,Room_06.03,
ED-T-06-AWSSEN-023_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-023/ED-T-06-AWSSEN-023_Mot//Value,,ED-T-06-AWSSEN-023,,
ED-T-06-AWSSEN-023_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-023/ED-T-06-AWSSEN-023_Lum//Value,,ED-T-06-AWSSEN-023,,
ED-T-06-AWSSEN-023_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-023/ED-T-06-AWSSEN-023_Tmp//Value,,ED-T-06-AWSSEN-023,,
ED-T-06-AWSSEN-023_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-023/ED-T-06-AWSSEN-023_So//Value,,ED-T-06-AWSSEN-023,,
ED-T-06-AWSSEN-023_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-023/ED-T-06-AWSSEN-023_Rh//Value,,ED-T-06-AWSSEN-023,,
ED-T-06-AWSSEN-023_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-023/ED-T-06-AWSSEN-023_Co2//Value,,ED-T-06-AWSSEN-023,,
ED-T-06-AWSSEN-023_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-023/ED-T-06-AWSSEN-023_Voc//Value,,ED-T-06-AWSSEN-023,,
ED-T-06-AWSSEN-023_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-023/ED-T-06-AWSSEN-023_SensorStatus//Value,,ED-T-06-AWSSEN-023,,
ED-T-06-AWSSEN-024,ED-T-06-AWSSEN-024,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-TZN005,,Room_06.03,
ED-T-06-AWSSEN-024_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-024/ED-T-06-AWSSEN-024_Mot//Value,,ED-T-06-AWSSEN-024,,
ED-T-06-AWSSEN-024_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-024/ED-T-06-AWSSEN-024_Lum//Value,,ED-T-06-AWSSEN-024,,
ED-T-06-AWSSEN-024_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-024/ED-T-06-AWSSEN-024_Tmp//Value,,ED-T-06-AWSSEN-024,,
ED-T-06-AWSSEN-024_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-024/ED-T-06-AWSSEN-024_So//Value,,ED-T-06-AWSSEN-024,,
ED-T-06-AWSSEN-024_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-024/ED-T-06-AWSSEN-024_Rh//Value,,ED-T-06-AWSSEN-024,,
ED-T-06-AWSSEN-024_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-024/ED-T-06-AWSSEN-024_Co2//Value,,ED-T-06-AWSSEN-024,,
ED-T-06-AWSSEN-024_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-024/ED-T-06-AWSSEN-024_Voc//Value,,ED-T-06-AWSSEN-024,,
ED-T-06-AWSSEN-024_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-TZN005/ED-T-06-AWSSEN-024/ED-T-06-AWSSEN-024_SensorStatus//Value,,ED-T-06-AWSSEN-024,,
